Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
84,3993,3993.000,451,2386,4103,5005,7014,9037,11265,15394,21620
85,3807,3807.000,470,2531,4514,5250,7344,9447,11697,15751,24101
86,3966,3966.000,489,2468,4199,5043,7092,8863,10554,15338,20647
87,3928,3928.000,441,2465,4115,5087,7201,9130,10959,15285,20451
88,3930,3930.000,453,2452,4318,5090,7144,8940,11210,15660,29644
89,4035,4035.000,456,2392,4011,4948,6949,8873,10752,15386,20098
90,3898,3898.000,465,2425,4268,5137,6987,8915,11684,16714,37597
91,3944,3944.000,468,2489,4240,5056,7132,9064,10525,15451,21541
92,3996,3996.000,438,2409,4266,5007,7040,8904,10406,15382,25861
93,4024,4024.000,450,2458,3992,4971,7026,8841,10437,15670,20032
94,4058,4058.000,450,2383,3901,4931,6997,8940,10407,15346,22435
95,4031,4031.000,435,2425,3936,4955,6983,8897,10791,15526,22095
96,4009,4009.000,439,2432,4043,4992,7072,8911,10903,15804,27227
97,3955,3955.000,478,2428,4040,5056,7115,9124,11208,15802,27034
98,4041,4041.000,455,2450,3906,4941,6972,8827,10533,15224,18791
99,4146,4146.000,450,2401,3953,4825,6736,8574,10145,15141,19913
100,3990,3990.000,449,2430,4207,4999,6975,8805,10894,15201,30486
101,3989,3989.000,439,2404,3971,5018,7094,9057,11205,15802,30223
102,4007,4007.000,476,2475,4217,4996,6991,8810,10486,15458,27787
103,3942,3942.000,450,2428,4072,5068,7121,9220,11493,15762,33164
104,3983,3983.000,445,2426,4000,5018,7020,9059,11147,16241,21626
105,3934,3934.000,452,2435,4265,5080,7092,8908,11307,15710,35933
106,3962,3962.000,440,2454,3893,5051,7124,9186,10761,15863,30629
107,3795,3795.000,456,2536,4336,5266,7343,9590,11877,16310,36796
108,3917,3917.000,459,2458,4109,5104,7135,9177,11321,16001,30882
109,3945,3945.000,465,2436,4126,5062,7124,8958,10667,15999,27134
110,3845,3845.000,489,2517,4321,5202,7303,9287,11324,16553,29807
111,3871,3871.000,459,2470,4217,5170,7314,9337,10980,16381,26557
112,3861,3861.000,462,2503,4434,5173,7196,9097,11259,16122,24898
113,3296,3296.000,451,2692,4752,6072,8311,11571,15641,20197,35996
114,3453,3453.000,451,2644,4546,5783,7992,10801,13953,18810,34475
115,3563,3563.000,486,2673,4728,5616,7703,10189,12924,17685,25890
116,3756,3756.000,433,2519,4488,5323,7351,9429,11772,17713,23607
117,3929,3929.000,474,2498,4053,5085,7180,9153,10756,16112,19425
118,3958,3958.000,465,2453,4021,5055,7132,9160,11257,15768,19099
119,4023,4023.000,463,2408,3916,4972,6965,8995,11151,15375,21138
120,4000,4000.000,456,2416,4042,5002,7061,9053,11110,15630,19041
