Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,3,3.000,569351,569351,2647016,2874277,5406465,5406465,5406465,5406465,5406465
1,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,1,1.000,1814049,1814049,1814049,1814049,1814049,1814049,1814049,1814049,1814049
4,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,2,2.000,3049310,3049310,3629264,3339287,3629264,3629264,3629264,3629264,3629264
6,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,1,1.000,3537093,3537093,3537093,3537093,3537093,3537093,3537093,3537093,3537093
9,2,2.000,897539,897539,11324826,6111182,11324826,11324826,11324826,11324826,11324826
10,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,2,2.000,631054,631054,5850480,3240767,5850480,5850480,5850480,5850480,5850480
13,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,2,2.000,310666,310666,11640337,5975501,11640337,11640337,11640337,11640337,11640337
19,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,1,1.000,11347688,11347688,11347688,11347688,11347688,11347688,11347688,11347688,11347688
22,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,1,1.000,1872944,1872944,1872944,1872944,1872944,1872944,1872944,1872944,1872944
31,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,2,2.000,1983251,1983251,3564155,2773703,3564155,3564155,3564155,3564155,3564155
33,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
34,2,2.000,196728,196728,3700778,1948753,3700778,3700778,3700778,3700778,3700778
35,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,1,1.000,1109913,1109913,1109913,1109913,1109913,1109913,1109913,1109913,1109913
37,1,1.000,13371688,13371688,13371688,13371688,13371688,13371688,13371688,13371688,13371688
38,2,2.000,503037,503037,2881365,1692201,2881365,2881365,2881365,2881365,2881365
39,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
40,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
41,1,1.000,4457823,4457823,4457823,4457823,4457823,4457823,4457823,4457823,4457823
42,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
43,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
45,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
46,1,1.000,10898992,10898992,10898992,10898992,10898992,10898992,10898992,10898992,10898992
47,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
49,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
50,1,1.000,1097135,1097135,1097135,1097135,1097135,1097135,1097135,1097135,1097135
51,1,1.000,4433008,4433008,4433008,4433008,4433008,4433008,4433008,4433008,4433008
52,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
54,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
55,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
56,1,1.000,3133662,3133662,3133662,3133662,3133662,3133662,3133662,3133662,3133662
57,1,1.000,1697258,1697258,1697258,1697258,1697258,1697258,1697258,1697258,1697258
58,1,1.000,633424,633424,633424,633424,633424,633424,633424,633424,633424
59,3,3.000,305003,305003,2346288,5139009,12765738,12765738,12765738,12765738,12765738
60,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,1,1.000,10128461,10128461,10128461,10128461,10128461,10128461,10128461,10128461,10128461
62,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,1,1.000,1811626,1811626,1811626,1811626,1811626,1811626,1811626,1811626,1811626
72,1,1.000,1901022,1901022,1901022,1901022,1901022,1901022,1901022,1901022,1901022
73,1,1.000,12571670,12571670,12571670,12571670,12571670,12571670,12571670,12571670,12571670
74,1,1.000,2134678,2134678,2134678,2134678,2134678,2134678,2134678,2134678,2134678
75,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,1,1.000,931805,931805,931805,931805,931805,931805,931805,931805,931805
77,1,1.000,5507631,5507631,5507631,5507631,5507631,5507631,5507631,5507631,5507631
78,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
79,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
80,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
83,1,1.000,1863463,1863463,1863463,1863463,1863463,1863463,1863463,1863463,1863463
84,1,1.000,891175,891175,891175,891175,891175,891175,891175,891175,891175
85,1,1.000,793065,793065,793065,793065,793065,793065,793065,793065,793065
86,3,3.000,435369,435369,2168114,4474252,10819273,10819273,10819273,10819273,10819273
87,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,1,1.000,3556486,3556486,3556486,3556486,3556486,3556486,3556486,3556486,3556486
89,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
91,1,1.000,3558521,3558521,3558521,3558521,3558521,3558521,3558521,3558521,3558521
92,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
93,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
94,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,1,1.000,1785344,1785344,1785344,1785344,1785344,1785344,1785344,1785344,1785344
96,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
97,3,3.000,184988,184988,1699889,1765727,3412304,3412304,3412304,3412304,3412304
98,1,1.000,10851706,10851706,10851706,10851706,10851706,10851706,10851706,10851706,10851706
99,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
100,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
101,1,1.000,1731988,1731988,1731988,1731988,1731988,1731988,1731988,1731988,1731988
102,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
103,1,1.000,2775188,2775188,2775188,2775188,2775188,2775188,2775188,2775188,2775188
104,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
105,1,1.000,5664715,5664715,5664715,5664715,5664715,5664715,5664715,5664715,5664715
106,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
107,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,1,1.000,559824,559824,559824,559824,559824,559824,559824,559824,559824
110,2,2.000,579894,579894,1711036,1145465,1711036,1711036,1711036,1711036,1711036
111,1,1.000,576691,576691,576691,576691,576691,576691,576691,576691,576691
112,3,3.000,584091,584091,1115923,1091473,1574406,1574406,1574406,1574406,1574406
113,1,1.000,1721265,1721265,1721265,1721265,1721265,1721265,1721265,1721265,1721265
114,1,1.000,3446709,3446709,3446709,3446709,3446709,3446709,3446709,3446709,3446709
115,1,1.000,2359001,2359001,2359001,2359001,2359001,2359001,2359001,2359001,2359001
116,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
117,2,2.000,184361,184361,2326075,1255218,2326075,2326075,2326075,2326075,2326075
118,1,1.000,2812323,2812323,2812323,2812323,2812323,2812323,2812323,2812323,2812323
119,1,1.000,3739094,3739094,3739094,3739094,3739094,3739094,3739094,3739094,3739094
120,1,1.000,192556,192556,192556,192556,192556,192556,192556,192556,192556
121,1,1.000,11847501,11847501,11847501,11847501,11847501,11847501,11847501,11847501,11847501
122,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
123,1,1.000,1761012,1761012,1761012,1761012,1761012,1761012,1761012,1761012,1761012
124,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,2,2.000,351081,351081,9201577,4776329,9201577,9201577,9201577,9201577,9201577
126,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
127,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
128,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
129,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
130,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
131,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
132,1,1.000,5997376,5997376,5997376,5997376,5997376,5997376,5997376,5997376,5997376
133,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
134,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,1,1.000,3717143,3717143,3717143,3717143,3717143,3717143,3717143,3717143,3717143
136,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
137,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
138,2,2.000,3028966,3028966,11233326,7131146,11233326,11233326,11233326,11233326,11233326
139,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
