Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,151.400,0.763,0.486,0.602,0.674,0.826,1.045,1.284,1.807,3.263,1.311
10,155.600,0.747,0.461,0.583,0.651,0.790,1.076,1.296,1.971,3.661,1.340
20,155.600,0.738,0.463,0.578,0.642,0.786,1.052,1.283,2.043,3.134,1.355
30,160.300,0.748,0.475,0.577,0.644,0.797,1.057,1.322,1.947,3.943,1.337
40,160.500,0.737,0.466,0.578,0.642,0.785,1.027,1.225,1.917,5.031,1.358
50,150.400,0.748,0.450,0.581,0.645,0.801,1.083,1.329,1.942,3.409,1.337
60,138.400,0.719,0.475,0.576,0.636,0.761,0.976,1.161,1.848,3.964,1.392
70,152.000,0.729,0.460,0.573,0.631,0.769,1.024,1.285,1.711,8.923,1.372
80,150.600,0.747,0.459,0.570,0.638,0.788,1.082,1.323,2.172,4.835,1.338
90,155.500,0.745,0.453,0.572,0.640,0.810,1.074,1.338,1.932,3.500,1.342
100,152.400,0.753,0.456,0.575,0.647,0.819,1.092,1.379,1.960,3.014,1.329
110,149.800,0.777,0.462,0.580,0.655,0.857,1.156,1.427,2.092,3.421,1.286
120,153.300,0.769,0.474,0.579,0.653,0.831,1.142,1.396,2.066,4.241,1.301
130,158.700,0.745,0.464,0.577,0.642,0.796,1.079,1.370,1.899,3.070,1.341
140,161.700,0.754,0.471,0.576,0.648,0.809,1.099,1.354,1.955,3.783,1.326
150,156.700,0.747,0.450,0.573,0.642,0.806,1.082,1.332,2.058,3.383,1.338
160,165.800,0.746,0.471,0.577,0.639,0.797,1.062,1.289,2.075,3.647,1.341
170,157.600,0.757,0.437,0.577,0.646,0.812,1.110,1.391,2.080,3.199,1.321
180,156.400,0.750,0.460,0.577,0.645,0.805,1.089,1.336,2.032,2.931,1.333
190,160.300,0.749,0.452,0.574,0.639,0.804,1.104,1.351,1.947,3.547,1.335
200,159.600,0.745,0.463,0.573,0.642,0.796,1.080,1.314,1.939,4.413,1.342
210,164.900,0.752,0.443,0.571,0.639,0.808,1.095,1.376,2.137,3.298,1.330
220,157.000,0.755,0.465,0.578,0.648,0.828,1.082,1.344,1.940,4.946,1.325
230,150.300,0.779,0.470,0.580,0.651,0.834,1.158,1.483,2.113,4.808,1.284
240,129.300,0.721,0.449,0.571,0.632,0.758,1.018,1.192,1.822,4.394,1.386
250,153.300,0.747,0.473,0.573,0.645,0.795,1.073,1.306,2.059,5.191,1.339
260,157.100,0.739,0.453,0.579,0.633,0.780,1.049,1.310,2.029,3.421,1.354
270,158.900,0.749,0.465,0.576,0.636,0.807,1.084,1.335,2.075,4.667,1.335
280,158.500,0.743,0.458,0.577,0.640,0.804,1.052,1.266,2.025,3.897,1.345
290,164.500,0.751,0.449,0.578,0.650,0.808,1.103,1.300,1.982,3.003,1.332
300,152.000,0.783,0.470,0.583,0.659,0.833,1.162,1.473,2.293,3.358,1.277
