Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,3203,3203.000,571,3618,5716,6238,8489,10317,11694,16009,18359
1,3449,3449.000,516,3243,5076,5796,7781,9702,12637,16041,22892
2,3664,3664.000,490,3100,4604,5449,7406,9213,10930,15535,18983
3,3734,3734.000,521,2903,4561,5354,7339,9216,10634,15668,18862
4,3589,3589.000,486,2914,4811,5564,7710,9570,11908,16114,27281
5,3814,3814.000,514,2782,4106,5233,7317,9174,10903,15648,18154
6,3772,3772.000,500,2726,4694,5298,7347,9048,11046,15690,18706
7,3843,3843.000,486,2719,4207,5201,7269,9115,10609,15237,18797
8,3913,3913.000,516,2676,4204,5104,7108,8895,10439,14979,18480
9,3854,3854.000,511,2670,4259,5183,7145,9152,11378,15790,20023
10,3925,3925.000,501,2634,4123,5098,7196,8975,10472,15189,20043
11,3887,3887.000,490,2606,4231,5142,7162,9031,10803,15474,19888
12,3843,3843.000,499,2599,4148,5187,7287,9127,11215,15966,20950
13,3973,3973.000,494,2587,4023,5032,7134,8868,10329,15263,20892
14,3927,3927.000,492,2539,4348,5085,7109,8959,10514,15196,20345
15,3299,3299.000,472,2611,4481,6056,7281,9136,11698,16489,156403
16,3873,3873.000,476,2583,4350,5157,7152,9097,11099,15292,18867
17,3963,3963.000,470,2484,4156,5052,7066,8897,10815,15616,18169
18,3919,3919.000,500,2506,4401,5091,7160,8972,10615,15495,21112
19,3929,3929.000,461,2529,4225,5080,7154,9006,10859,14917,19345
20,4000,4000.000,487,2495,3900,5005,7078,8965,10747,15011,20684
21,3948,3948.000,490,2464,4110,5053,7128,8952,10760,15617,18508
22,4049,4049.000,486,2397,3793,4940,6997,8868,10574,15217,19529
23,3945,3945.000,510,2480,4303,5070,7149,8981,11107,15334,18876
24,3941,3941.000,479,2467,4138,5061,7135,8935,10697,15797,20266
25,3840,3840.000,489,2568,4477,5205,7255,9073,10916,15262,19269
26,3988,3988.000,485,2483,3988,5006,7068,8835,10698,15153,23849
27,3999,3999.000,463,2475,4351,5006,7081,8734,10331,15206,18703
28,3949,3949.000,512,2445,4118,5063,7090,8970,11814,15484,23666
29,3772,3772.000,501,2452,4139,5291,7213,9283,12518,24375,37841
30,3966,3966.000,494,2487,4283,5041,7082,8863,10587,15310,18894
31,3930,3930.000,475,2486,4172,5078,7126,9001,11153,15771,19051
32,4039,4039.000,492,2443,3938,4943,6934,8773,10367,15463,19464
33,3932,3932.000,483,2438,4358,5088,7189,9084,11142,15326,19415
34,3887,3887.000,494,2525,4176,5146,7257,9212,11248,15828,22273
35,4006,4006.000,477,2443,3967,4982,7010,8768,10595,15749,20612
36,3928,3928.000,493,2511,4187,5083,7162,8951,10814,15431,19673
37,3995,3995.000,477,2494,3976,5010,7111,8842,10460,15535,22829
38,3865,3865.000,478,2522,4134,5164,7267,9225,11544,15803,19002
39,3987,3987.000,501,2489,4126,5017,7087,8875,10323,15252,20621
40,3986,3986.000,484,2425,3948,5007,7003,8999,11282,15885,19590
41,4084,4084.000,475,2431,3985,4900,6885,8793,10179,15002,18762
42,3979,3979.000,500,2450,4009,5017,7054,9054,10966,15575,22554
43,3928,3928.000,477,2464,4199,5096,7236,9045,10955,15819,18781
44,3974,3974.000,466,2536,4022,5022,7112,8843,10187,15379,20280
45,3740,3740.000,481,2565,4466,5343,7344,9508,12952,16647,22552
46,3938,3938.000,473,2461,4239,5076,7149,9011,10799,15877,21319
47,3956,3956.000,472,2477,4304,5053,6998,8976,10966,15381,21568
48,4018,4018.000,500,2442,3955,4969,7052,8844,10319,15521,17553
49,4112,4112.000,466,2365,3825,4869,6894,8677,10437,14994,19307
50,3989,3989.000,470,2405,4066,5006,7025,8916,11065,15209,19346
51,4056,4056.000,450,2393,3736,4927,7029,8851,10833,15683,23293
52,4010,4010.000,481,2424,4054,4987,7073,8835,11032,15429,19697
53,4019,4019.000,488,2401,3954,4980,7052,8875,10915,15436,20728
54,3993,3993.000,499,2408,3910,4995,6974,9044,11628,16067,20011
55,3818,3818.000,479,2525,4350,5238,7299,9410,12043,16391,23822
56,3775,3775.000,512,2519,4625,5298,7419,9401,11801,16035,20675
57,1182,1182.000,531,3357,7000,17544,10350,15708,25208,325753,429985
58,3544,3544.000,497,2522,4521,5420,7348,9354,12296,17189,46417
59,3860,3860.000,479,2510,4525,5181,7207,9123,11211,15742,21282
60,3851,3851.000,475,2453,4203,5199,7152,9078,11317,16417,38326
61,4044,4044.000,485,2460,3967,4932,6990,8760,10102,15398,19777
62,3571,3571.000,481,2520,4921,5599,7724,10412,13415,16637,26486
63,2653,2653.000,499,4514,7193,7530,9828,12682,14789,18076,26182
64,3152,3152.000,491,3589,5693,6366,8604,10822,13567,16945,23367
65,3322,3322.000,495,3325,5447,6005,8138,10195,12814,16270,21146
66,3418,3418.000,500,3240,5221,5837,7864,9783,12785,15967,24559
67,3515,3515.000,492,3073,4877,5717,7733,9873,13000,16447,22236
68,3643,3643.000,507,2992,4762,5462,7492,9378,11282,15410,21147
69,3725,3725.000,488,2817,4552,5366,7360,9400,11906,15545,19414
70,3695,3695.000,479,2849,4744,5415,7424,9306,11821,15629,21457
71,3743,3743.000,508,2779,4670,5337,7389,9273,11163,15346,21710
72,3817,3817.000,460,2759,4565,5234,7224,9079,10732,15300,20184
73,3836,3836.000,479,2719,4500,5215,7272,9013,10646,15227,20154
74,3762,3762.000,484,2711,4586,5306,7404,9260,11004,15729,19428
75,3853,3853.000,474,2675,4421,5199,7216,9002,10648,15612,20660
76,3893,3893.000,470,2593,4225,5131,7157,8980,11009,15685,19322
77,3852,3852.000,497,2597,4390,5189,7234,9076,11349,15579,21207
78,3796,3796.000,481,2632,4490,5255,7237,9277,12029,15639,18910
79,3826,3826.000,482,2629,4470,5237,7259,9199,11873,15727,22262
80,3918,3918.000,501,2591,4466,5099,7153,8822,10325,15430,19718
81,4018,4018.000,471,2518,4015,4974,7015,8750,10189,14923,19541
82,3912,3912.000,482,2524,4191,5112,7098,9059,11299,15967,19621
83,3959,3959.000,498,2529,4111,5044,7064,8832,10453,15334,18798
84,3940,3940.000,459,2574,4209,5075,6993,8900,11143,15699,20258
85,3937,3937.000,463,2557,4197,5084,7070,9098,10907,15967,19370
86,3863,3863.000,472,2542,4289,5170,7222,9126,11268,15979,22638
87,3779,3779.000,496,2588,4561,5290,7383,9369,11599,15598,21278
88,3873,3873.000,490,2537,4350,5163,7197,9256,11625,15316,18661
89,3820,3820.000,483,2553,4528,5227,7278,9114,11751,15733,29339
90,3786,3786.000,477,2542,4290,5290,7235,9168,11637,17472,48044
91,3682,3682.000,510,2524,4277,5418,7342,9229,12452,17073,59435
92,4011,4011.000,461,2463,4104,4990,7023,8782,10521,15394,18314
93,3918,3918.000,491,2484,4396,5098,7117,8930,10847,15382,19127
94,3926,3926.000,473,2529,4203,5094,7150,9080,11142,15534,20395
95,3916,3916.000,475,2550,4278,5107,7174,8978,10853,15614,20938
96,3916,3916.000,481,2513,4182,5099,7106,9122,11574,15479,20437
97,3929,3929.000,453,2452,4133,5092,7113,9112,11163,15977,29235
98,3982,3982.000,465,2470,4139,5020,7158,8854,10258,15443,32813
99,3866,3866.000,483,2519,4222,5169,7282,9105,11173,16033,22224
100,3999,3999.000,491,2467,4030,5005,7057,8872,10432,15440,27928
101,3904,3904.000,495,2458,4038,5114,7216,9318,12065,15615,30977
102,3980,3980.000,489,2472,4012,5019,7013,8996,11083,15401,18611
103,3920,3920.000,485,2525,4403,5109,7141,9090,10732,15452,20476
104,3833,3833.000,506,2521,4471,5211,7297,9056,11243,15619,27232
105,3921,3921.000,505,2513,4247,5096,7137,8985,10800,15552,27023
106,3968,3968.000,498,2485,4133,5037,7077,8908,10611,15453,21176
107,4024,4024.000,470,2414,4017,4967,6952,8886,10736,15269,18494
108,3922,3922.000,468,2462,4082,5096,7130,8953,11098,16358,35247
109,3952,3952.000,456,2451,4100,5057,7119,9064,11220,15713,20747
110,3677,3677.000,469,2537,4452,5444,7444,10096,13646,16835,32616
111,3621,3621.000,484,2503,4233,5530,7672,10790,14385,17450,23851
112,3663,3663.000,467,2548,4251,5446,7554,10145,13962,17189,27540
113,3520,3520.000,474,2632,4505,5683,7820,10834,14613,17932,27595
114,3527,3527.000,465,2658,4523,5669,7854,10409,13995,18122,33613
115,3562,3562.000,506,2609,4396,5613,7784,10516,14056,18036,31749
116,3352,3352.000,494,2673,4983,5973,8049,10893,14610,19841,39822
117,3651,3651.000,508,2661,4721,5466,7562,9559,12128,17172,28012
118,3848,3848.000,462,2495,4318,5192,7221,9245,11952,16102,22215
119,3887,3887.000,481,2458,4311,5142,7199,9104,12340,15778,18955
120,3882,3882.000,485,2536,4453,5152,7257,9023,10874,15437,22110
121,3863,3863.000,488,2541,4367,5171,7238,9206,11161,16038,22236
122,4016,4016.000,476,2443,3991,4974,7049,8877,10483,15403,20826
123,3892,3892.000,507,2498,4135,5143,7253,9251,11792,15838,24027
124,3850,3850.000,500,2500,4449,5193,7218,9245,11295,16195,22660
125,3921,3921.000,503,2474,4193,5090,7176,9137,11112,16143,20102
126,3970,3970.000,486,2461,4132,5042,7113,8983,10750,15872,19428
127,3928,3928.000,487,2467,4154,5090,7224,9087,10871,15957,21129
128,3995,3995.000,480,2402,3824,5007,7057,8873,10840,16184,25090
129,3915,3915.000,474,2479,4161,5092,7162,9015,10775,15877,23771
130,3962,3962.000,505,2457,4078,5055,7169,8975,10689,15606,20714
131,3888,3888.000,503,2502,4410,5143,7238,9177,10803,15542,20610
132,3934,3934.000,475,2456,4395,5079,7132,8944,10820,15529,18811
133,3940,3940.000,480,2475,4168,5080,7142,8877,11357,15835,19128
134,3913,3913.000,487,2494,4100,5106,7197,9043,11831,16041,19151
135,4035,4035.000,500,2428,3896,4957,7003,8933,10448,15368,26100
136,4030,4030.000,480,2400,3992,4962,6960,8879,10719,15556,18959
137,3939,3939.000,470,2446,4115,5069,7049,9049,11165,16096,20216
138,4060,4060.000,478,2412,3920,4933,6870,8871,10717,15320,21554
139,4046,4046.000,464,2423,3974,4940,6929,8923,10587,15256,19490
140,3958,3958.000,479,2426,4196,5038,7032,8861,11114,16242,21799
141,3891,3891.000,484,2487,4390,5146,7162,9120,11569,15707,21824
142,3822,3822.000,504,2507,4568,5224,7375,9261,11411,15701,22549
143,3905,3905.000,485,2506,4293,5122,7153,9188,11099,15692,21794
144,3979,3979.000,471,2444,4067,5025,7095,9118,10955,15630,21404
145,3932,3932.000,473,2428,4249,5081,7096,8992,11065,15792,21563
146,3970,3970.000,489,2437,4177,5035,7101,8900,10772,15803,20538
147,3944,3944.000,480,2442,4225,5068,7136,8907,11334,15533,19114
148,3995,3995.000,486,2434,4054,5010,7047,8953,10388,15916,20284
149,4005,4005.000,488,2439,3932,4991,7027,8935,11212,15472,22092
150,3962,3962.000,483,2439,4073,5044,7055,9065,11313,16073,21937
151,4086,4086.000,483,2396,3825,4903,6885,8708,10678,15514,19719
152,3899,3899.000,457,2470,4394,5118,7158,9079,11499,15606,22512
153,3984,3984.000,502,2435,4228,5021,7033,8911,10518,15459,19464
154,3941,3941.000,490,2470,4175,5076,7178,8863,11092,15559,19028
155,4033,4033.000,475,2385,4020,4955,7045,8891,10582,15375,19131
156,4018,4018.000,450,2398,4016,4971,7051,8849,10412,15207,20006
157,4043,4043.000,487,2414,4046,4949,6955,8825,10752,15583,18435
158,3864,3864.000,473,2468,4400,5177,7284,9131,12005,15822,21473
159,3998,3998.000,459,2450,4225,4990,6988,8788,10682,15046,18855
160,4014,4014.000,496,2445,4200,4983,7027,8871,10419,15171,19414
161,3988,3988.000,479,2442,3983,5012,7070,9070,10791,15975,20271
162,3967,3967.000,483,2414,4296,5048,7071,8978,11536,15767,19155
163,4094,4094.000,475,2405,3865,4880,6895,8696,10227,15133,19333
164,3920,3920.000,478,2498,4227,5094,7176,9065,10653,16112,19763
